,Year,Month,Bangkok_anomaly,Bangkok,Bombay_anomaly,Bombay,Cairo_anomaly,Cairo,Cape_Town_anomaly,Cape_Town,Chicago_anomaly,Chicago,Istanbul_anomaly,Istanbul,London_anomaly,London,Los_Angeles_anomaly,Los_Angeles,Mexico_anomaly,Mexico,Montreal_anomaly,Montreal,Moscow_anomaly,Moscow,New_York_anomaly,New_York,Rome_anomaly,Rome,Santiago_anomaly,Santiago,Sao_Paulo_anomaly,Sao_Paulo,Seoul_anomaly,Seoul,Shanghai_anomaly,Shanghai,Somalia_anomaly,Somalia,Sydney_anomaly,Sydney,Tokyo_anomaly,Tokyo
986,1932,3,-1.0270000000000001,27.823,-0.273,25.747,0.054000000000000006,17.593999999999998,0.083,19.293,-3.56,-0.3500000000000001,-1.178,6.222,-0.977,4.713,1.3459999999999999,12.796,-1.3019999999999998,15.018,-2.84,-6.38,-3.7510000000000003,-7.811,-1.788,1.132,-2.569,4.501,0.645,10.434999999999999,0.579,23.039,-1.3559999999999999,2.0740000000000003,-0.17,8.91,-0.004,28.575999999999997,0.16899999999999998,19.899,-0.8079999999999999,4.822
987,1932,4,-0.5760000000000001,29.354,-0.43,27.19,-1.016,20.264000000000003,2.519,19.319000000000003,-1.235,6.335,0.636,12.136,-1.008,6.992,0.017,13.536999999999999,-0.956,16.974,-1.453,2.947,-0.8590000000000001,3.941,-1.57,7.66,-0.8190000000000001,9.231,0.129,6.269,1.411,21.431,-1.048,9.032,-0.107,14.813,0.3,29.05,-0.184,18.046,-1.58,9.75
988,1932,5,0.402,29.842000000000002,-0.039,29.061,-1.526,23.514,1.426,15.856,0.11900000000000001,12.068999999999999,0.374,16.613999999999997,-0.718,10.882,0.052000000000000005,16.682,0.198,18.918,0.075,11.985,1.909,13.869000000000002,0.29100000000000004,15.261000000000001,-0.011000000000000001,14.579,-1.335,1.585,0.11199999999999999,17.991999999999997,-0.23,15.79,-0.19699999999999998,19.763,0.125,28.145,-0.084,16.306,-0.003,16.147
989,1932,6,0.07400000000000001,28.634,0.09,28.44,-0.287,27.443,-0.177,12.663,1.143,18.803,0.21100000000000002,20.480999999999998,-0.462,14.278,-0.18600000000000003,20.064,0.6970000000000001,18.997,-0.361,16.849,0.354,16.514,-0.365,19.545,-1.5190000000000001,17.250999999999998,0.637,0.197,-0.353,16.276999999999997,0.092,19.982,-0.789,23.641,-0.18899999999999997,26.761,-1.043,13.997,-0.9520000000000001,18.887999999999998
990,1932,7,-0.41100000000000003,27.578999999999997,-0.252,26.928,0.376,28.736,-0.7809999999999999,11.279,0.603,22.503,0.14,22.73,0.33799999999999997,16.848000000000003,-1.22,22.73,-0.075,17.295,-1.423,18.287,1.147,18.907,-0.512,22.038,-0.586,20.964000000000002,1.315,0.6449999999999999,1.3259999999999998,17.716,1.014,24.503999999999998,1.175,29.785,-0.904,25.246,-0.5670000000000001,13.433,0.75,24.42
991,1932,8,0.773,28.623,0.413,27.243,-0.26,27.869999999999997,0.7859999999999999,13.176,0.662,23.122,0.086,22.746,1.857,18.137,-0.9990000000000001,22.761000000000003,0.42200000000000004,17.942,1.084,19.374,2.38,18.63,0.385,22.045,1.244,22.573999999999998,-1.099,-0.359,-0.955,16.735000000000003,-0.027000000000000003,24.433,0.278,28.598,-1.103,24.967,0.379,14.719,0.242,25.182000000000002
992,1932,9,-0.24600000000000002,27.424000000000003,0.129,27.309,0.136,26.266,-0.9129999999999999,12.947,-0.636,18.294,1.724,21.084,-0.196,13.834,-0.14400000000000002,21.536,0.258,17.188,1.091,14.620999999999999,1.422,12.192,0.322,17.901999999999997,2.863,20.713,-0.46,2.24,0.46799999999999997,19.378,-0.051,19.839000000000002,-0.88,22.91,0.027999999999999997,26.718,-0.174,15.066,-0.248,20.422
993,1932,10,-0.052000000000000005,27.028,0.43799999999999994,28.587999999999997,1.574,24.964000000000002,0.48200000000000004,15.952,-0.852,12.418,4.957,20.187,-1.527,8.963000000000001,-0.6609999999999999,16.709,-0.26899999999999996,15.241,0.8,8.21,1.357,5.727,0.618,11.908,1.59,14.3,0.02,5.21,0.672,20.622,-0.8290000000000001,12.651,-0.573,17.467,-0.12,26.99,-0.7609999999999999,15.519000000000002,-0.33799999999999997,14.162
994,1932,11,0.312,26.342000000000002,-0.235,27.445,0.455,19.505,0.86,18.65,-2.271,4.869,-0.441,11.209,0.155,6.565,2.59,15.33,-1.9880000000000002,12.112,-2.886,-2.146,1.078,-0.782,-1.839,3.701,0.489,8.719000000000001,0.32799999999999996,9.027999999999999,0.508,21.508,-0.23199999999999998,6.178,-0.225,12.235000000000001,0.228,27.628,0.5760000000000001,18.086000000000002,-0.275,8.955
995,1932,12,-1.1159999999999999,23.604,-0.52,25.48,-0.32899999999999996,14.251,-0.253,18.877,-0.326,1.194,-0.115,7.515,0.613,4.952999999999999,-2.425,7.1049999999999995,0.162,12.852,2.6630000000000003,-5.587,4.938,-1.7120000000000006,1.113,0.273,1.215,5.765,-0.56,10.54,0.204,22.194,1.262,0.492,0.11199999999999999,6.332,0.23399999999999999,27.223999999999997,-0.488,18.182000000000002,-0.311,3.8289999999999997
996,1933,1,0.39799999999999996,25.438,-0.012,24.358,-0.179,12.940999999999999,0.006999999999999999,20.107000000000003,6.676,5.276,-1.245,4.1049999999999995,-1.135,2.135,-2.01,6.98,0.61,12.979999999999999,5.99,-5.51,-2.298,-12.688,4.899,1.709,-0.58,2.77,-0.325,12.035,-0.828,22.032,-2.279,-6.138999999999999,-3.165,0.2250000000000001,-0.037000000000000005,26.633000000000003,-0.522,18.868000000000002,-0.792,0.738
997,1933,2,-0.062,26.968,-0.414,23.996,0.898,15.668,-0.047,20.032999999999998,-0.611,-0.701,-0.076,5.964,0.583,4.233,-2.2569999999999997,8.173,1.03,14.7,2.597,-7.663,-1.143,-10.423,1.053,-1.0270000000000001,-1.002,3.7380000000000004,-0.191,11.469,-0.114,22.965999999999998,-1.7080000000000002,-3.398,-0.826,3.994,0.517,27.697,-0.49700000000000005,19.293,-1.381,1.039
998,1933,3,-0.41100000000000003,28.439,-0.33299999999999996,25.687,-0.223,17.317,-0.785,18.425,-0.33299999999999996,2.877,-1.5090000000000001,5.891,1.6440000000000001,7.3340000000000005,0.287,11.737,-0.297,16.023,-1.6130000000000002,-5.1530000000000005,-0.09699999999999999,-4.157,-1.011,1.909,-0.223,6.847,-0.627,9.162999999999998,-0.838,21.622,-2.931,0.4990000000000001,-1.9380000000000002,7.1419999999999995,-0.073,28.506999999999998,-0.11199999999999999,19.618000000000002,-1.909,3.721
999,1933,4,-0.465,29.465,-0.175,27.445,-2.577,18.703000000000003,1.1340000000000001,17.934,-0.5870000000000001,6.9830000000000005,-2.4419999999999997,9.058,1.015,9.015,-0.621,12.899,0.828,18.758,0.08900000000000001,4.489000000000001,-0.841,3.9589999999999996,-0.136,9.094000000000001,0.38,10.430000000000001,0.078,6.218,-1.043,18.977,-0.452,9.628,-1.063,13.857,0.708,29.458,-0.9059999999999999,17.324,-0.9490000000000001,10.381
1000,1933,5,0.303,29.743000000000002,-0.8420000000000001,28.258000000000003,-0.8270000000000001,24.212999999999997,-0.037000000000000005,14.392999999999999,0.35200000000000004,12.302,-0.934,15.306,0.501,12.100999999999999,-2.358,14.271999999999998,1.811,20.531,0.595,12.505,-2.4130000000000003,9.547,1.348,16.318,-0.9440000000000001,13.645999999999999,-0.39,2.53,-0.349,17.531,-0.15,15.87,1.137,21.097,0.379,28.399,0.012,16.402,0.429,16.578999999999997
1001,1933,6,-0.145,28.415,-0.41200000000000003,27.938000000000002,0.611,28.341,-0.892,11.948,3.615,21.275,-1.4709999999999999,18.799,0.777,15.517,-1.068,19.182,-0.09,18.21,1.0,18.21,-1.436,14.724,0.95,20.86,-2.138,16.631999999999998,-0.23199999999999998,-0.6719999999999999,-1.324,15.306,0.40700000000000003,20.297,-0.49700000000000005,23.933,-0.209,26.741,0.047,15.087,0.6509999999999999,20.491
1002,1933,7,-0.17800000000000002,27.811999999999998,0.386,27.566,-1.0859999999999999,27.274,-0.7979999999999999,11.262,1.1079999999999999,23.008,-1.98,20.61,1.9909999999999999,18.501,0.556,24.506,1.136,18.506,-0.38299999999999995,19.327,1.578,19.338,-0.175,22.375,-0.135,21.415,-2.226,-2.896,-1.354,15.036000000000001,1.494,24.983999999999998,0.6809999999999999,29.291,-0.602,25.548,0.833,14.833,1.854,25.524
1003,1933,8,0.45,28.3,-0.255,26.575,-1.044,27.086,-0.604,11.786000000000001,-0.733,21.727,-0.929,21.731,2.055,18.335,0.08,23.84,-0.457,17.063,-0.113,18.177,-1.859,14.391,-0.22699999999999998,21.433,0.226,21.555999999999997,0.452,1.192,-0.634,17.056,-0.501,23.959,0.6679999999999999,28.988,-0.581,25.489,-1.2890000000000001,13.051,0.867,25.807000000000002
1004,1933,9,-0.094,27.576,-0.316,26.864,-1.482,24.648,0.312,14.171999999999999,2.395,21.325,-1.972,17.387999999999998,1.518,15.548,-2.1069999999999998,19.573,-0.213,16.717,1.045,14.575,0.125,10.895,0.884,18.464,0.166,18.016000000000002,-0.41600000000000004,2.2840000000000003,-0.61,18.3,0.41200000000000003,20.302,0.545,24.335,-0.738,25.952,-0.136,15.104000000000001,0.305,20.975
1005,1933,10,-0.08800000000000001,26.991999999999997,-0.426,27.724,-1.77,21.62,0.746,16.216,-1.347,11.923,0.077,15.307,-0.23,10.26,1.609,18.979,-0.38,15.129999999999999,-0.778,6.632,0.327,4.697,-0.898,10.392,1.3130000000000002,14.023000000000001,0.6709999999999999,5.861000000000001,-0.742,19.208,-0.135,13.345,-0.44799999999999995,17.592,-0.287,26.823,0.9109999999999999,17.191000000000003,-0.23199999999999998,14.268
1006,1933,11,-0.993,25.037000000000003,-0.289,27.391,2.225,21.275000000000002,0.23,18.02,-1.8869999999999998,5.253,2.488,14.138,-0.755,5.655,2.061,14.801,-0.6829999999999999,13.417,-6.087999999999999,-5.347999999999999,-1.5830000000000002,-3.4430000000000005,-2.741,2.799,-0.19399999999999998,8.036,0.07400000000000001,8.774,-1.716,19.284,-0.364,6.046,0.121,12.581000000000001,-0.248,27.151999999999997,-1.0490000000000002,16.461000000000002,-0.244,8.986
1007,1933,12,-0.488,24.232,-0.858,25.142,1.258,15.838000000000001,1.344,20.474,0.264,1.784,-3.7230000000000003,3.9069999999999996,-3.4360000000000004,0.9039999999999995,0.28800000000000003,9.818,0.017,12.706999999999999,-5.436,-13.686,-7.572,-14.222000000000001,-1.3769999999999998,-2.2169999999999996,-2.35,2.1999999999999997,-0.155,10.945,-1.679,20.311,0.997,0.22699999999999998,1.671,7.891,-0.8590000000000001,26.130999999999997,-0.8059999999999999,17.864,-0.32299999999999995,3.8169999999999997
1008,1934,1,-0.685,24.355,-1.117,23.253,0.18,13.299999999999999,-0.098,20.002000000000002,4.669,3.2689999999999997,-0.62,4.7299999999999995,0.306,3.576,1.599,10.589,0.428,12.798,-0.861,-12.361,2.2769999999999997,-8.113000000000001,1.9809999999999999,-1.209,-0.583,2.7670000000000003,0.6709999999999999,13.030999999999999,-0.40299999999999997,22.457,-3.5580000000000003,-7.418,-2.932,0.4580000000000002,-0.652,26.018,-0.292,19.098,-1.7719999999999998,-0.24199999999999977
1009,1934,2,-1.329,25.701,-0.266,24.144,-2.634,12.136,0.627,20.706999999999997,-2.969,-3.0589999999999997,-3.773,2.267,-0.161,3.489,1.272,11.702,0.174,13.844,-7.7010000000000005,-17.961,1.8769999999999998,-7.403,-7.067,-9.147,-0.655,4.085,-0.618,11.042,0.052000000000000005,23.131999999999998,-0.19399999999999998,-1.884,-0.7440000000000001,4.0760000000000005,-0.493,26.687,-0.649,19.141,-1.216,1.204
1010,1934,3,-0.8,28.05,-0.9520000000000001,25.067999999999998,0.561,18.101,-0.52,18.69,-2.247,0.9630000000000001,2.858,10.258000000000001,-0.5529999999999999,5.1370000000000005,4.808,16.258,-3.117,13.203,-2.254,-5.7940000000000005,1.6159999999999999,-2.444,-1.732,1.188,1.136,8.206,-0.18899999999999997,9.600999999999999,0.177,22.637,-1.601,1.8290000000000002,-0.841,8.239,-1.005,27.575,0.324,20.054000000000002,-2.0540000000000003,3.5759999999999996
1011,1934,4,-0.723,29.207,0.138,27.758000000000003,-0.182,21.098000000000003,1.469,18.269000000000002,-0.789,6.781000000000001,1.608,13.108,0.263,8.263,3.424,16.944,-1.962,15.968,0.096,4.496,1.006,5.806,-0.659,8.571,1.516,11.566,-1.506,4.6339999999999995,0.594,20.614,-1.3719999999999999,8.708,-2.499,12.421,0.195,28.945,-0.725,17.505,-2.072,9.258
1012,1934,5,-0.231,29.209,-0.16,28.94,0.41,25.45,1.156,15.586,2.734,14.684,1.031,17.270999999999997,0.172,11.772,2.327,18.957,-1.5959999999999999,17.124,0.7040000000000001,12.614,2.521,14.481000000000002,1.133,16.103,1.791,16.381,-0.525,2.395,0.556,18.436,0.39399999999999996,16.413999999999998,0.604,20.564,0.024,28.044,0.37200000000000005,16.762,-0.192,15.957999999999998
1013,1934,6,0.18,28.74,-0.349,28.001,-0.077,27.653,2.112,14.952,2.674,20.334,0.001,20.271,0.539,15.279,-1.578,18.672,0.1,18.400000000000002,0.28,17.490000000000002,-2.444,13.716000000000001,1.5630000000000002,21.473,0.147,18.916999999999998,0.084,-0.356,0.951,17.581,0.019,19.909,1.046,25.476,0.066,27.016,-0.83,14.209999999999999,0.6920000000000001,20.532
1014,1934,7,0.006999999999999999,27.997,-0.256,26.924,-0.506,27.854,-0.7340000000000001,11.326,2.013,23.912999999999997,0.313,22.903,1.915,18.425,0.36200000000000004,24.311999999999998,0.18100000000000002,17.551000000000002,0.363,20.073,1.248,19.008000000000003,0.8370000000000001,23.387,0.715,22.265,-0.64,-1.31,-0.401,15.989,-0.113,23.377,1.7819999999999998,30.392,-0.102,26.048,0.684,14.684,-0.7879999999999999,22.882
1015,1934,8,-0.33299999999999996,27.517000000000003,-0.491,26.339,-0.265,27.865,-0.033,12.357000000000001,-0.21,22.25,0.16899999999999998,22.829,-0.042,16.238,0.36700000000000005,24.127000000000002,-0.235,17.285,-1.5390000000000001,16.750999999999998,0.444,16.694,-1.8630000000000002,19.797,-0.32,21.009999999999998,-0.054000000000000006,0.6859999999999999,-0.083,17.607000000000003,-0.654,23.806,1.193,29.513,-0.114,25.956,0.3,14.64,-0.47600000000000003,24.464000000000002
1016,1934,9,-0.251,27.419,-0.397,26.783,-0.33799999999999997,25.791999999999998,0.66,14.52,-0.35600000000000004,18.573999999999998,0.257,19.617,1.145,15.174999999999999,0.262,21.942,-0.07400000000000001,16.855999999999998,2.89,16.419999999999998,1.435,12.205,0.892,18.471999999999998,0.37,18.220000000000002,-0.396,2.3040000000000003,-0.36200000000000004,18.548000000000002,-0.429,19.461000000000002,-0.077,23.712999999999997,-0.174,26.516000000000002,0.875,16.115000000000002,-0.6759999999999999,19.994000000000003
1017,1934,10,-0.301,26.779,-0.079,28.070999999999998,0.213,23.603,-0.179,15.291,0.46,13.73,0.8809999999999999,16.111,-0.001,10.489,-0.016,17.354000000000003,-0.462,15.048,-1.861,5.549,2.687,7.057,-1.45,9.84,-0.06,12.65,-1.483,3.7070000000000003,-1.089,18.861,-1.3519999999999999,12.128,-1.47,16.57,-0.27699999999999997,26.833,-0.433,15.847000000000001,-1.913,12.587
1018,1934,11,0.138,26.168000000000003,-1.757,25.923,1.328,20.378,0.36200000000000004,18.151999999999997,2.169,9.309,1.173,12.823,-0.326,6.0840000000000005,0.364,13.104000000000001,-0.086,14.014,0.956,1.696,3.4539999999999997,1.5939999999999996,1.258,6.798,0.305,8.535,-1.2109999999999999,7.488999999999999,0.153,21.153,-1.236,5.174,-1.4780000000000002,10.982000000000001,-0.353,27.046999999999997,-0.145,17.365000000000002,-0.861,8.369
1019,1934,12,-1.9040000000000001,22.816,-0.65,25.35,0.48200000000000004,15.062,0.425,19.555,-1.78,-0.26,0.601,8.231,3.108,7.448,0.83,10.36,0.447,13.136999999999999,-3.072,-11.322,-2.799,-9.449,-0.6459999999999999,-1.4859999999999998,1.621,6.170999999999999,-1.008,10.091999999999999,-0.6,21.389999999999997,1.83,1.06,1.527,7.747,0.127,27.116999999999997,-1.4680000000000002,17.202,-0.546,3.5939999999999994
1020,1935,1,0.5660000000000001,25.605999999999998,-1.104,23.266000000000002,0.44,13.559999999999999,0.22899999999999998,20.329,0.698,-0.702,-1.6640000000000001,3.6859999999999995,0.8440000000000001,4.114,-0.121,8.869,-0.309,12.061,-3.4219999999999997,-14.922,-0.7090000000000001,-11.099,-1.092,-4.282,-2.91,0.43999999999999995,0.012,12.372,-0.9059999999999999,21.954,1.1159999999999999,-2.7439999999999998,0.461,3.851,0.313,26.983,-0.49700000000000005,18.893,-0.196,1.334
1021,1935,2,-0.062,26.968,-0.75,23.66,0.212,14.982,0.71,20.79,0.71,0.62,-0.607,5.433,2.114,5.763999999999999,0.273,10.703,-1.994,11.676,-1.7409999999999999,-12.001,4.2219999999999995,-5.058,-0.7040000000000001,-2.7840000000000003,-0.391,4.349,0.289,11.949,-0.1,22.979999999999997,1.6119999999999999,-0.07800000000000007,0.851,5.671,0.664,27.844,-0.17800000000000002,19.612,0.26,2.6799999999999997
1022,1935,3,0.213,29.063000000000002,-0.575,25.445,0.43200000000000005,17.971999999999998,-1.35,17.86,2.5269999999999997,5.737,-1.246,6.154,0.78,6.470000000000001,-2.145,9.305,-0.598,15.722,-1.422,-4.962,0.904,-3.1559999999999997,1.431,4.351,-0.968,6.102,1.21,11.0,0.5670000000000001,23.027,1.735,5.165,2.373,11.453,-0.039,28.540999999999997,-1.25,18.48,-0.613,5.0169999999999995
1023,1935,4,-0.168,29.762,-1.286,26.334,-0.254,21.026,-0.325,16.475,-1.733,5.837,0.182,11.682,0.005,8.005,-0.14400000000000002,13.376,-0.31,17.62,0.07200000000000001,4.472,-0.22,4.58,-1.183,8.047,0.125,10.175,-0.38299999999999995,5.757,-1.0,19.02,0.292,10.372,-0.75,14.17,0.221,28.971,-0.941,17.289,-0.85,10.48
1024,1935,5,-0.342,29.098000000000003,-0.166,28.934,1.217,26.256999999999998,-0.647,13.783,-3.457,8.492999999999999,0.645,16.884999999999998,-1.338,10.262,-0.745,15.885,0.20199999999999999,18.922,-2.3,9.61,-2.407,9.553,-1.746,13.224,-1.3,13.29,1.182,4.102,-1.36,16.52,-0.10099999999999999,15.918999999999999,0.97,20.93,-0.33899999999999997,27.681,-0.997,15.393,-1.338,14.811999999999998
1025,1935,6,-0.21899999999999997,28.340999999999998,0.262,28.612000000000002,0.532,28.262,-0.47200000000000003,12.368,-2.119,15.541,0.387,20.657,0.91,15.65,0.82,21.07,-0.772,17.528000000000002,0.049,17.259,0.47200000000000003,16.632,-0.392,19.518,1.449,20.219,0.066,-0.374,0.895,17.525,-0.061,19.829,-0.094,24.336,-0.71,26.24,-1.187,13.853,0.09300000000000001,19.933
1026,1935,7,-0.623,27.366999999999997,-0.22699999999999998,26.953,-0.78,27.58,-0.621,11.439,2.069,23.968999999999998,-0.915,21.675,1.495,18.005000000000003,-1.051,22.899,-0.228,17.142,1.188,20.898,-2.444,15.316000000000003,1.004,23.554000000000002,1.2209999999999999,22.771,-1.222,-1.892,0.9470000000000001,17.337,0.033,23.523,-0.019,28.591,-0.925,25.224999999999998,-0.294,13.706,-0.371,23.299000000000003
1027,1935,8,0.185,28.035,-0.16699999999999998,26.662999999999997,-0.408,27.721999999999998,0.22,12.610000000000001,0.779,23.239,0.5820000000000001,23.242,1.087,17.367,0.638,24.398000000000003,-0.281,17.239,0.7509999999999999,19.041,0.03,16.28,-0.19699999999999998,21.463,-0.21100000000000002,21.119,0.424,1.164,-0.8170000000000001,16.873,0.43200000000000005,24.892,-0.17600000000000002,28.144000000000002,-0.7490000000000001,25.321,0.142,14.482,-1.4669999999999999,23.473000000000003
1028,1935,9,-0.53,27.14,-0.787,26.393,-0.40700000000000003,25.723,-1.228,12.632,-0.22,18.71,0.809,20.169,0.126,14.155999999999999,0.449,22.129,0.075,17.005,-1.484,12.046,0.58,11.35,-1.63,15.95,0.401,18.251,-1.226,1.4740000000000002,-0.5479999999999999,18.362000000000002,0.574,20.464000000000002,-0.629,23.160999999999998,-0.049,26.641000000000002,-0.81,14.43,-1.218,19.452
1029,1935,10,0.345,27.424999999999997,0.073,28.223,0.423,23.813,0.6920000000000001,16.162,-0.42200000000000004,12.847999999999999,2.051,17.281,-0.935,9.555,-1.331,16.039,-0.341,15.169,-0.247,7.163,4.04,8.41,-0.067,11.222999999999999,1.6840000000000002,14.394000000000002,-2.009,3.1810000000000005,-0.098,19.852,1.474,14.954,1.528,19.567999999999998,-0.604,26.506,0.486,16.766000000000002,0.26,14.76
1030,1935,11,0.45799999999999996,26.488,-0.693,26.987,-1.1740000000000002,17.876,-0.308,17.482,-0.83,6.31,-1.416,10.234,0.44,6.8500000000000005,-1.444,11.296,0.057999999999999996,14.158,0.831,1.571,-0.767,-2.6270000000000002,1.4980000000000002,7.038,0.963,9.193,0.8109999999999999,9.511,-0.121,20.879,0.106,6.516,0.499,12.959000000000001,-0.06,27.34,-0.037000000000000005,17.473000000000003,-0.6920000000000001,8.538
1031,1935,12,0.439,25.159,-0.33,25.67,0.006,14.586,-0.344,18.785999999999998,-2.016,-0.496,2.539,10.169,-1.729,2.6109999999999998,0.545,10.075,-0.10099999999999999,12.588999999999999,-2.267,-10.517,1.168,-5.482,-2.7060000000000004,-3.5460000000000003,0.252,4.802,-0.086,11.014,0.386,22.375999999999998,-2.9210000000000003,-3.6910000000000003,-3.052,3.1679999999999997,-0.337,26.653,-0.485,18.185000000000002,-0.9490000000000001,3.191
1032,1936,1,-0.862,24.178,-0.752,23.618000000000002,1.508,14.628,-2.436,17.664,-2.235,-3.635,3.759,9.109,0.47600000000000003,3.746,1.382,10.372,0.8,13.17,-0.996,-12.496,5.596,-4.7940000000000005,-1.483,-4.673,3.383,6.7330000000000005,0.311,12.671,0.305,23.165,-4.1610000000000005,-8.021,-2.13,1.2600000000000002,0.10099999999999999,26.771,-0.531,18.859,-2.399,-0.869
1033,1936,2,-0.805,26.225,-0.688,23.722,1.128,15.898,-2.1959999999999997,17.884,-6.8260000000000005,-6.916,1.305,7.345,-1.166,2.484,-0.7340000000000001,9.696,0.743,14.413,-3.325,-13.585,-3.332,-12.611999999999998,-4.074,-6.154,0.637,5.377000000000001,0.057,11.717,-1.05,22.029999999999998,-2.613,-4.303,-1.786,3.0340000000000003,0.498,27.678,-1.02,18.77,-2.676,-0.2560000000000002
1034,1936,3,-0.843,28.007,-0.37200000000000005,25.648,1.14,18.68,0.41600000000000004,19.626,1.454,4.664,2.423,9.823,1.301,6.9910000000000005,1.3619999999999999,12.812,0.46799999999999997,16.788,3.045,-0.4950000000000001,2.017,-2.0429999999999997,2.947,5.867,1.518,8.588000000000001,-0.192,9.597999999999999,-0.48700000000000004,21.973000000000003,-3.428,0.002000000000000224,-3.2489999999999997,5.831,-0.253,28.326999999999998,-0.8009999999999999,18.929000000000002,-2.117,3.513
1035,1936,4,-0.381,29.549,-0.504,27.116,0.813,22.093,0.865,17.665,-2.886,4.684,1.507,13.007,-1.5759999999999998,6.424,1.159,14.679,-1.722,16.208,-1.089,3.3110000000000004,-0.7020000000000001,4.098,-1.7109999999999999,7.519,0.7859999999999999,10.836,0.604,6.744,0.317,20.337,-1.4269999999999998,8.653,-0.539,14.381,-0.337,28.413,-1.383,16.847,-1.459,9.871
1036,1936,5,-0.115,29.325000000000003,0.218,29.318,0.049,25.089,-1.5019999999999998,12.928,2.26,14.209999999999999,-1.069,15.171,0.063,11.663,1.435,18.064999999999998,-1.47,17.25,0.163,12.073,0.312,12.272,1.3719999999999999,16.342,0.19399999999999998,14.784,-0.973,1.947,2.444,20.323999999999998,-0.629,15.391,-1.54,18.42,0.131,28.151,-0.17600000000000002,16.214000000000002,-1.2109999999999999,14.938999999999998
1037,1936,6,-0.449,28.110999999999997,-0.9059999999999999,27.444000000000003,-0.865,26.865000000000002,1.3130000000000002,14.153,-1.633,16.027,-0.863,19.407,0.563,15.303,1.218,21.468,0.738,19.038,-0.165,17.045,2.537,18.697,-0.354,19.556,-0.35600000000000004,18.413999999999998,-0.8009999999999999,-1.2409999999999999,1.868,18.497999999999998,0.271,20.161,0.306,24.736,-0.40399999999999997,26.546,-1.245,13.794999999999998,0.47,20.31
1038,1936,7,-0.17300000000000001,27.817,0.057999999999999996,27.238,0.37799999999999995,28.738,1.124,13.184000000000001,2.283,24.183,1.119,23.709,-0.363,16.147000000000002,0.955,24.904999999999998,0.034,17.404,-1.297,18.413,4.291,22.051000000000002,0.201,22.751,0.748,22.298000000000002,0.12300000000000001,-0.547,0.539,16.929000000000002,-0.32899999999999996,23.160999999999998,-0.993,27.617,-0.599,25.551,0.105,14.105,-0.06,23.610000000000003
1039,1936,8,-0.33399999999999996,27.516000000000002,0.151,26.980999999999998,0.318,28.448,1.3219999999999998,13.712,1.7530000000000001,24.213,0.8140000000000001,23.474,0.285,16.565,0.8690000000000001,24.629,-0.14800000000000002,17.372,-1.232,17.058,1.161,17.411,0.6729999999999999,22.333,-0.304,21.026,-1.3519999999999999,-0.6119999999999999,-1.367,16.323,-1.5019999999999998,22.958000000000002,-1.051,27.269000000000002,-0.83,25.240000000000002,1.052,15.392,-0.013999999999999999,24.926000000000002
1040,1936,9,-0.237,27.433000000000003,0.259,27.439,-1.148,24.982,0.9259999999999999,14.786,1.311,20.241,-1.18,18.18,0.685,14.715,-0.004,21.676,0.022000000000000002,16.951999999999998,0.14300000000000002,13.673,-0.645,10.125,0.455,18.034999999999997,-0.078,17.772000000000002,-0.044000000000000004,2.656,-0.968,17.942,0.516,20.406,0.222,24.012,-0.5379999999999999,26.152,-0.522,14.718,1.766,22.436
1041,1936,10,-0.991,26.089,0.013999999999999999,28.163999999999998,1.5919999999999999,24.982,-0.525,14.945,-1.198,12.072,0.318,15.548,-1.3869999999999998,9.103,-0.228,17.142,-0.081,15.429,-1.256,6.154,-2.365,2.005,-0.095,11.194999999999999,-3.279,9.431000000000001,0.23199999999999998,5.422000000000001,-0.001,19.948999999999998,0.228,13.708,0.7,18.74,-0.2,26.91,0.705,16.985,-0.6759999999999999,13.824
1042,1936,11,-0.231,25.799,0.177,27.857,1.3840000000000001,20.434,-0.578,17.212,-2.116,5.023999999999999,-0.611,11.039,-0.882,5.5280000000000005,1.68,14.42,-0.218,13.882,-4.194,-3.4539999999999997,1.722,-0.13800000000000012,-2.439,3.101,-0.7759999999999999,7.454000000000001,-0.556,8.143999999999998,-0.28600000000000003,20.714,-0.033,6.377,-0.009000000000000001,12.451,-0.207,27.192999999999998,-0.049,17.461000000000002,-0.51,8.72
1043,1936,12,1.358,26.078,-0.7140000000000001,25.286,-1.426,13.154,-0.747,18.383,1.996,3.516,-2.775,4.855,0.139,4.479,-0.23600000000000002,9.293999999999999,0.085,12.775,1.003,-7.247,3.9410000000000003,-2.709,1.781,0.941,-0.175,4.375,-0.10099999999999999,10.998999999999999,-0.102,21.887999999999998,0.48200000000000004,-0.288,-0.555,5.665,-0.255,26.735,0.682,19.352,-0.131,4.0089999999999995
1044,1937,1,0.47600000000000003,25.516,-0.857,23.513,-1.367,11.753,-0.012,20.088,2.013,0.613,-2.908,2.4419999999999997,1.31,4.58,-4.974,4.016,2.245,14.614999999999998,4.877,-6.623,-1.2919999999999998,-11.682,4.9319999999999995,1.7419999999999995,0.251,3.601,-0.032,12.328,-1.531,21.329,0.573,-3.287,0.667,4.057,-0.031,26.639000000000003,0.28,19.67,0.46,1.99
